,college_code,college_name,course_code,course_name,course_status,course_university,regional_reservation,last_cap_round,category_reservation,last_rank,cutoff_percentile
28718,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,38912,(86.7801974)
28719,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,97503,(63.0701676)
28720,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LVJH,105994,(58.5786927)
28721,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT2H,56461,(80.4298831)
28722,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,40950,(86.0755637)
28723,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,47008,(83.7447544)
28724,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,32667,(88.9266712)
28725,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,48045,(83.5369475)
28726,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,34602,(88.1925789)
28727,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,34925,(88.1366358)
28728,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,31925,(89.2602313)
28729,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,69771,(75.2159961)
28730,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,35410,(88.0209851)
28731,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,67654,(76.1268781)
28732,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,34458,(88.2040568)
28733,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676924610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,61785,(78.2152555)
28734,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,54788,(81.0378274)
28735,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,84824,(68.9053056)
28736,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,59661,(79.1872032)
28737,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3H,62136,(78.1946121)
28738,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,58336,(79.6526596)
28739,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,67598,(76.1268781)
28740,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,52917,(81.7658119)
28741,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,99373,(62.7216425)
28742,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,53262,(81.6588250)
28743,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,56454,(80.4298831)
28744,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,45924,(84.2430574)
28745,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,85281,(68.4785771)
28746,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJO,74127,(73.4468855)
28747,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1O,56566,(80.4298831)
28748,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2O,57753,(79.9360013)
28749,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,50621,(82.6959019)
28750,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,41501,(85.8632396)
28751,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCO,46601,(83.9659115)
28752,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,81130,(70.5008347)
28753,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOBCS,169979,(12.5620266)
28754,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,47323,(83.6467428)
28755,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676937210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,87255,(67.8440824)
28756,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,136871,(40.1585977)
28757,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,177827,(2.7203264)
28758,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,173444,(8.4112538)
28759,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,128524,(45.5784574)
28760,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,160916,(21.3858708)
28761,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCH,178159,(2.3203529)
28762,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GVJH,177970,(2.4070689)
28763,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT2H,143823,(35.3791065)
28764,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT3H,159986,(22.1725851)
28765,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,119563,(51.1396363)
28766,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCO,158052,(24.0053974)
28767,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT1O,179217,(0.6110996)
28768,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT3O,138397,(39.0541888)
28769,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,121327,(50.6004122)
28770,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,134518,(42.2200941)
28771,06769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676961210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,171446,(10.8656299)
28772,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,49863,(82.7776364)
28773,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,84934,(68.9053056)
28774,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJH,114504,(54.0859766)
28775,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1H,79452,(71.3531440)
28776,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,65259,(76.7997668)
28777,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,52170,(81.9341840)
28778,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,64547,(77.2074577)
28779,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,50042,(82.7099252)
28780,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,70254,(75.0114283)
28781,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT1H,143154,(35.6703287)
28782,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT2H,62848,(77.8445199)
28783,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT3H,99680,(62.2534756)
28784,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,54192,(81.2928705)
28785,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,62672,(77.8466015)
28786,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,34799,(88.1575410)
28787,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,53038,(81.7098306)
28788,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJO,52133,(81.9341840)
28789,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2O,45784,(84.3179513)
28790,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3O,40632,(86.1322362)
28791,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,37188,(87.3943543)
28792,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,39681,(86.4506380)
28793,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,26632,(91.1268781)
28794,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,51488,(82.1766955)
28795,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,35826,(87.9206780)
28796,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,62271,(78.1946121)
28797,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOBCS,114638,(54.0550229)
28798,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,38297,(86.8966951)
28799,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,88136,(67.5881106)
28800,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,55219,(80.7858869)
28801,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,101296,(60.6237408)
28802,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,57424,(80.0615027)
28803,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3H,64160,(77.6411427)
28804,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,57598,(80.0033580)
28805,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,65492,(76.7776254)
28806,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,56495,(80.4298831)
28807,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,85287,(68.4785771)
28808,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LVJH,139479,(38.7773761)
28809,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,58806,(79.5235744)
28810,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,37713,(87.1298889)
28811,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,60295,(78.9969285)
28812,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2O,51025,(82.4585869)
28813,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,38406,(86.8891290)
28814,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,39871,(86.2657912)
28815,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,34766,(88.1886477)
28816,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,50301,(82.7090241)
28817,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT1O,77934,(71.7682877)
28818,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCO,40210,(86.1969983)
28819,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,58742,(79.5235744)
28820,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOBCS,126773,(47.0113809)
28821,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,37939,(87.0844527)
28822,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFROBCS,87438,(67.6869909)
28823,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677024610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,89956,(66.4751458)
28824,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,120451,(50.8618056)
28825,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,153352,(27.8154230)
28826,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCH,177803,(2.7203264)
28827,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSTH,145247,(34.5790896)
28828,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENH,161166,(21.3531102)
28829,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,66903,(76.3630319)
28830,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCO,139930,(38.5392182)
28831,06770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",0677061210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,112936,(54.7526673)
28832,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,167903,(14.3617021)
28833,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENH,159264,(22.5020163)
28834,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCH,160355,(21.6221843)
28835,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,177729,(2.7688637)
28836,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,112372,(55.1151268)
28837,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,89822,(66.4751458)
28838,06771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",0677124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,164670,(18.1287777)
